,block_num,trial_id,ImgPath,onset,img_dur,trial_dur,end_time
209,11,10,localizer_images/houses/33.jpg,330.6562472499936,0.32170174999919254,0.7749683750007534,331.43121841664833
210,11,11,localizer_images/houses/16.jpg,331.43121970832,0.32024158333661035,0.7737464166712016,332.2049698333285
211,11,12,localizer_images/houses/35.jpg,332.20497137500206,0.31940233331988566,0.7729808750009397,332.9779555416608
212,11,13,localizer_images/houses/3.jpg,332.97795679165574,0.3216566666669678,0.7751226249965839,333.75308295832656
213,11,14,localizer_images/houses/19.jpg,333.7530844166613,0.31976274999033194,0.7728732916584704,334.525961958323
214,11,15,localizer_images/houses/32.jpg,334.52596387499943,0.3203827916586306,0.7736151666613296,335.2995815416507
215,11,16,localizer_images/houses/29.jpg,335.29958283332235,0.3186873750091763,0.7743124583357712,336.0739004999923
216,11,17,localizer_images/houses/17.jpg,336.073902083328,0.32583066666848026,0.7794978333258769,336.8534074999916
217,11,18,localizer_images/houses/15.jpg,336.85340974999417,0.32688770833192393,0.7803754166670842,337.63379358332895
218,11,19,localizer_images/houses/11.jpg,337.6337954583287,0.32792308332864195,0.7813437083241297,338.4151460416615
219,11,20,localizer_images/houses/30.jpg,338.4151480416476,0.32375779167341534,0.7775351666787174,339.19269100000383
220,12,1,localizer_images/faces/3.jpg,354.2048625000025,0.32841529164579697,0.784293249991606,354.98915941665473
221,12,2,localizer_images/faces/9.jpg,354.98916083332733,0.323089916666504,0.7763431250059512,355.76552358332265
222,12,3,localizer_images/faces/7.jpg,355.7655248749943,0.3483412500063423,0.8014583333279006,356.5669921249937
223,12,4,localizer_images/faces/3.jpg,356.5669939583313,0.3192759166704491,0.7727043333288748,357.3397012499918
224,12,5,localizer_images/faces/1.jpg,357.3397025416489,0.32639962500252295,0.7794219166826224,358.11912720832333
225,12,6,localizer_images/faces/2.jpg,358.1191285416571,0.33288991666631773,0.7861712916637771,358.90530679165386
226,12,7,localizer_images/faces/6.jpg,358.90530850000505,0.32208133331732824,0.7753299166506622,359.6806441249937
227,12,8,localizer_images/faces/2.jpg,359.68064599999343,0.3176628750079544,0.7709408333321335,360.45159458332637
228,12,9,localizer_images/faces/10.jpg,360.45159633332514,0.3217341666750144,0.7749970000004396,361.22660212499613
229,12,10,localizer_images/faces/28.jpg,361.2266046666482,0.3219660000031581,0.7751962500042282,362.00181225000415
230,12,11,localizer_images/faces/3.jpg,362.0018134166603,0.3185142916627228,0.7718997083429713,362.7737197083334
231,12,12,localizer_images/faces/27.jpg,362.77372212499904,0.3207273333246121,0.7741758750053123,363.54790495832276
232,12,13,localizer_images/faces/5.jpg,363.5479067499982,0.3237894166522892,0.7773367916524876,364.3252464583202
233,12,14,localizer_images/faces/39.jpg,364.32524762500543,0.31806383331422694,0.7718323333247099,365.0970839583315
234,12,15,localizer_images/faces/13.jpg,365.0970859999943,0.3213521666621091,0.7751350833277684,365.87222745832696
235,12,16,localizer_images/faces/9.jpg,365.87222937500337,0.3232226249965606,0.7768602916476084,366.64909366665233
236,12,17,localizer_images/faces/25.jpg,366.64909508332494,0.32488208332506474,0.7782035833224654,367.42730954165745
237,12,18,localizer_images/faces/34.jpg,367.42731179166003,0.32354724999458995,0.7768557916715508,368.20417100000486
238,12,19,localizer_images/faces/27.jpg,368.20417275000364,0.32219508332491387,0.7754801249975571,368.979666750005
239,12,20,localizer_images/faces/22.jpg,368.9796680416475,0.31886562501313165,0.7720433750073425,369.7517152916553
